SPFB.RTS,1,20200814,190000,132410.0000000,132530.0000000,132090.0000000,132270.0000000,3774
SPFB.RTS,1,20200814,191500,132270.0000000,132330.0000000,131880.0000000,132010.0000000,8396
SPFB.RTS,1,20200814,193000,132010.0000000,132160.0000000,131980.0000000,132070.0000000,4273
SPFB.RTS,1,20200814,194500,132080.0000000,132130.0000000,132010.0000000,132130.0000000,1743
SPFB.RTS,1,20200814,200000,132120.0000000,132270.0000000,132100.0000000,132250.0000000,2263
SPFB.RTS,1,20200814,201500,132250.0000000,132270.0000000,132120.0000000,132260.0000000,1919
SPFB.RTS,1,20200814,203000,132270.0000000,132320.0000000,132200.0000000,132290.0000000,2013
SPFB.RTS,1,20200814,204500,132280.0000000,132300.0000000,131970.0000000,132070.0000000,3639
SPFB.RTS,1,20200814,210000,132070.0000000,132150.0000000,131940.0000000,132140.0000000,3580
SPFB.RTS,1,20200814,211500,132140.0000000,132210.0000000,132060.0000000,132160.0000000,2977
SPFB.RTS,1,20200814,213000,132170.0000000,132300.0000000,132160.0000000,132210.0000000,2880
SPFB.RTS,1,20200814,214500,132210.0000000,132280.0000000,132150.0000000,132180.0000000,1499
SPFB.RTS,1,20200814,220000,132180.0000000,132240.0000000,132090.0000000,132170.0000000,1598
SPFB.RTS,1,20200814,221500,132170.0000000,132270.0000000,132130.0000000,132220.0000000,1742
SPFB.RTS,1,20200814,223000,132220.0000000,132280.0000000,132170.0000000,132240.0000000,1647
SPFB.RTS,1,20200814,224500,132240.0000000,132290.0000000,132170.0000000,132290.0000000,1872
SPFB.RTS,1,20200814,230000,132290.0000000,132450.0000000,132280.0000000,132420.0000000,3282
SPFB.RTS,1,20200814,231500,132420.0000000,132480.0000000,132400.0000000,132420.0000000,1476
SPFB.RTS,1,20200814,233000,132420.0000000,132490.0000000,132410.0000000,132470.0000000,1315
SPFB.RTS,1,20200817,100000,132500.0000000,133130.0000000,132330.0000000,132960.0000000,40042
SPFB.RTS,1,20200817,101500,132970.0000000,133540.0000000,132750.0000000,133440.0000000,25732
SPFB.RTS,1,20200817,103000,133450.0000000,133670.0000000,133280.0000000,133280.0000000,15215
SPFB.RTS,1,20200817,104500,133280.0000000,133380.0000000,133050.0000000,133210.0000000,12660
SPFB.RTS,1,20200817,110000,133210.0000000,133250.0000000,132450.0000000,132680.0000000,25251
SPFB.RTS,1,20200817,111500,132680.0000000,132950.0000000,132550.0000000,132660.0000000,12984
SPFB.RTS,1,20200817,113000,132660.0000000,132810.0000000,132380.0000000,132730.0000000,16477
SPFB.RTS,1,20200817,114500,132730.0000000,132740.0000000,132180.0000000,132350.0000000,13118
SPFB.RTS,1,20200817,120000,132340.0000000,132440.0000000,132050.0000000,132220.0000000,16000
SPFB.RTS,1,20200817,121500,132230.0000000,132280.0000000,131940.0000000,132240.0000000,12827
SPFB.RTS,1,20200817,123000,132240.0000000,132350.0000000,132110.0000000,132140.0000000,8217
SPFB.RTS,1,20200817,124500,132150.0000000,132170.0000000,131800.0000000,131930.0000000,12152
SPFB.RTS,1,20200817,130000,131930.0000000,131930.0000000,131650.0000000,131790.0000000,10961
SPFB.RTS,1,20200817,131500,131790.0000000,131970.0000000,131680.0000000,131870.0000000,10101
SPFB.RTS,1,20200817,133000,131860.0000000,131860.0000000,131610.0000000,131640.0000000,7305
SPFB.RTS,1,20200817,134500,131630.0000000,131640.0000000,131230.0000000,131320.0000000,16029
SPFB.RTS,1,20200817,134500,131630.0000000,131640.0000000,131010.0000000,131070.0000000,25665
SPFB.RTS,1,20200817,141500,131070.0000000,131260.0000000,130670.0000000,130930.0000000,24914
SPFB.RTS,1,20200817,143000,130940.0000000,131100.0000000,130770.0000000,130990.0000000,11231
SPFB.RTS,1,20200817,144500,130990.0000000,130990.0000000,130460.0000000,130670.0000000,19325
SPFB.RTS,1,20200817,150000,130670.0000000,130820.0000000,130510.0000000,130810.0000000,10671
