<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,1,20200826,144800,126170.0000000,126240.0000000,126110.0000000,126110.0000000,706
SPFB.RTS,1,20200826,144900,126120.0000000,126170.0000000,126090.0000000,126140.0000000,1041
SPFB.RTS,1,20200826,145000,126140.0000000,126170.0000000,126090.0000000,126090.0000000,407
SPFB.RTS,1,20200826,145100,126090.0000000,126120.0000000,126070.0000000,126100.0000000,353
SPFB.RTS,1,20200826,145200,126100.0000000,126150.0000000,126090.0000000,126100.0000000,244
SPFB.RTS,1,20200826,145300,126110.0000000,126160.0000000,126080.0000000,126110.0000000,336
SPFB.RTS,1,20200826,145400,126120.0000000,126200.0000000,126110.0000000,126150.0000000,325
SPFB.RTS,1,20200826,145500,126150.0000000,126180.0000000,126060.0000000,126090.0000000,368
SPFB.RTS,1,20200826,145600,126070.0000000,126080.0000000,126000.0000000,126010.0000000,831
SPFB.RTS,1,20200826,145700,126010.0000000,126020.0000000,125960.0000000,126010.0000000,708
SPFB.RTS,1,20200826,145800,126000.0000000,126030.0000000,125960.0000000,126030.0000000,367
SPFB.RTS,1,20200826,145900,126030.0000000,126030.0000000,125980.0000000,126010.0000000,302
SPFB.RTS,1,20200826,150000,126000.0000000,126120.0000000,126000.0000000,126100.0000000,923
SPFB.RTS,1,20200826,150100,126110.0000000,126130.0000000,126020.0000000,126060.0000000,504
SPFB.RTS,1,20200826,150200,126050.0000000,126100.0000000,126040.0000000,126040.0000000,235
SPFB.RTS,1,20200826,150300,126040.0000000,126040.0000000,125980.0000000,126010.0000000,320
SPFB.RTS,1,20200826,150400,126010.0000000,126010.0000000,125940.0000000,125970.0000000,384
SPFB.RTS,1,20200826,150500,125970.0000000,125990.0000000,125920.0000000,125980.0000000,371
SPFB.RTS,1,20200826,150600,125980.0000000,126000.0000000,125960.0000000,125960.0000000,222
SPFB.RTS,1,20200826,150700,125970.0000000,126030.0000000,125960.0000000,125960.0000000,262
SPFB.RTS,1,20200826,150800,125970.0000000,126040.0000000,125970.0000000,126010.0000000,396
SPFB.RTS,1,20200826,150900,126010.0000000,126030.0000000,125990.0000000,125990.0000000,171
SPFB.RTS,1,20200826,151000,126000.0000000,126000.0000000,125920.0000000,125950.0000000,488
SPFB.RTS,1,20200826,151100,125950.0000000,126000.0000000,125930.0000000,125960.0000000,237
SPFB.RTS,1,20200826,151200,125960.0000000,126050.0000000,125960.0000000,126050.0000000,328
SPFB.RTS,1,20200826,151300,126050.0000000,126120.0000000,126020.0000000,126110.0000000,1157
SPFB.RTS,1,20200826,151400,126110.0000000,126130.0000000,126050.0000000,126100.0000000,2077
SPFB.RTS,1,20200826,151500,126100.0000000,126210.0000000,126090.0000000,126130.0000000,1053
SPFB.RTS,1,20200826,151600,126130.0000000,126190.0000000,126120.0000000,126160.0000000,474
SPFB.RTS,1,20200826,151700,126160.0000000,126180.0000000,126130.0000000,126170.0000000,524
SPFB.RTS,1,20200826,151800,126170.0000000,126180.0000000,126070.0000000,126100.0000000,562
SPFB.RTS,1,20200826,151900,126110.0000000,126120.0000000,126060.0000000,126070.0000000,298
SPFB.RTS,1,20200826,152000,126070.0000000,126090.0000000,126010.0000000,126060.0000000,1461
SPFB.RTS,1,20200826,152100,126050.0000000,126130.0000000,126050.0000000,126090.0000000,338
SPFB.RTS,1,20200826,152200,126080.0000000,126150.0000000,126060.0000000,126100.0000000,842
SPFB.RTS,1,20200826,152300,126100.0000000,126190.0000000,126070.0000000,126180.0000000,739
SPFB.RTS,1,20200826,152400,126170.0000000,126240.0000000,126160.0000000,126240.0000000,830
SPFB.RTS,1,20200826,152500,126240.0000000,126240.0000000,126170.0000000,126170.0000000,528
SPFB.RTS,1,20200826,152600,126160.0000000,126200.0000000,126160.0000000,126170.0000000,146
SPFB.RTS,1,20200826,152700,126180.0000000,126220.0000000,126180.0000000,126210.0000000,194
SPFB.RTS,1,20200826,152800,126220.0000000,126240.0000000,126140.0000000,126160.0000000,424
SPFB.RTS,1,20200826,152900,126160.0000000,126170.0000000,126140.0000000,126140.0000000,103
SPFB.RTS,1,20200826,153000,126150.0000000,126210.0000000,126140.0000000,126180.0000000,215
SPFB.RTS,1,20200826,153100,126180.0000000,126180.0000000,126080.0000000,126080.0000000,271
SPFB.RTS,1,20200826,153200,126080.0000000,126110.0000000,126040.0000000,126080.0000000,458
SPFB.RTS,1,20200826,153300,126080.0000000,126140.0000000,126060.0000000,126140.0000000,135
SPFB.RTS,1,20200826,153400,126150.0000000,126150.0000000,126100.0000000,126110.0000000,127
SPFB.RTS,1,20200826,153500,126120.0000000,126160.0000000,126020.0000000,126030.0000000,359
SPFB.RTS,1,20200826,153600,126020.0000000,126070.0000000,126010.0000000,126070.0000000,223
SPFB.RTS,1,20200826,153700,126080.0000000,126080.0000000,126010.0000000,126050.0000000,351
SPFB.RTS,1,20200826,153800,126050.0000000,126070.0000000,126030.0000000,126050.0000000,358
SPFB.RTS,1,20200826,153900,126050.0000000,126080.0000000,126010.0000000,126010.0000000,183
SPFB.RTS,1,20200826,154000,126010.0000000,126030.0000000,125980.0000000,126000.0000000,756
SPFB.RTS,1,20200826,154100,126000.0000000,126020.0000000,125970.0000000,125990.0000000,526
SPFB.RTS,1,20200826,154200,125980.0000000,126000.0000000,125970.0000000,125970.0000000,171
SPFB.RTS,1,20200826,154300,125970.0000000,126040.0000000,125960.0000000,126000.0000000,543
SPFB.RTS,1,20200826,154400,126000.0000000,126030.0000000,126000.0000000,126000.0000000,87
SPFB.RTS,1,20200826,154500,125990.0000000,126030.0000000,125960.0000000,126010.0000000,279
SPFB.RTS,1,20200826,154600,126020.0000000,126080.0000000,125980.0000000,126070.0000000,419
SPFB.RTS,1,20200826,154700,126060.0000000,126100.0000000,126010.0000000,126100.0000000,727
SPFB.RTS,1,20200826,154800,126090.0000000,126090.0000000,126030.0000000,126070.0000000,225
SPFB.RTS,1,20200826,154900,126050.0000000,126110.0000000,126050.0000000,126100.0000000,191
SPFB.RTS,1,20200826,155000,126090.0000000,126110.0000000,126030.0000000,126050.0000000,266
SPFB.RTS,1,20200826,155100,126050.0000000,126130.0000000,126050.0000000,126120.0000000,221
SPFB.RTS,1,20200826,155200,126120.0000000,126130.0000000,126070.0000000,126090.0000000,427
SPFB.RTS,1,20200826,155300,126090.0000000,126150.0000000,126070.0000000,126110.0000000,619
SPFB.RTS,1,20200826,155400,126110.0000000,126170.0000000,126090.0000000,126110.0000000,365
SPFB.RTS,1,20200826,155500,126100.0000000,126120.0000000,126040.0000000,126040.0000000,292
SPFB.RTS,1,20200826,155600,126040.0000000,126090.0000000,126040.0000000,126070.0000000,173
SPFB.RTS,1,20200826,155700,126060.0000000,126120.0000000,126060.0000000,126120.0000000,179
SPFB.RTS,1,20200826,155800,126120.0000000,126150.0000000,126090.0000000,126130.0000000,1229
SPFB.RTS,1,20200826,155900,126120.0000000,126120.0000000,126050.0000000,126060.0000000,301
SPFB.RTS,1,20200826,160000,126060.0000000,126120.0000000,126050.0000000,126100.0000000,369
SPFB.RTS,1,20200826,160100,126120.0000000,126140.0000000,126050.0000000,126110.0000000,381
SPFB.RTS,1,20200826,160200,126110.0000000,126150.0000000,126070.0000000,126080.0000000,279
SPFB.RTS,1,20200826,160300,126080.0000000,126080.0000000,126010.0000000,126020.0000000,286
SPFB.RTS,1,20200826,160400,126020.0000000,126030.0000000,125890.0000000,125920.0000000,1406
SPFB.RTS,1,20200826,160500,125920.0000000,125920.0000000,125720.0000000,125760.0000000,2726
SPFB.RTS,1,20200826,160600,125750.0000000,125770.0000000,125560.0000000,125650.0000000,3922
SPFB.RTS,1,20200826,160700,125650.0000000,125780.0000000,125600.0000000,125750.0000000,1515
SPFB.RTS,1,20200826,160800,125760.0000000,125830.0000000,125740.0000000,125800.0000000,803
SPFB.RTS,1,20200826,160900,125800.0000000,125830.0000000,125760.0000000,125790.0000000,768
SPFB.RTS,1,20200826,161000,125800.0000000,125870.0000000,125790.0000000,125850.0000000,2302
SPFB.RTS,1,20200826,161100,125850.0000000,125900.0000000,125820.0000000,125850.0000000,1520
SPFB.RTS,1,20200826,161200,125860.0000000,125960.0000000,125850.0000000,125960.0000000,2021
SPFB.RTS,1,20200826,161300,125960.0000000,126070.0000000,125960.0000000,126050.0000000,3031
SPFB.RTS,1,20200826,161400,126050.0000000,126230.0000000,126030.0000000,126170.0000000,2923
SPFB.RTS,1,20200826,161500,126170.0000000,126260.0000000,126110.0000000,126120.0000000,1720
SPFB.RTS,1,20200826,161600,126120.0000000,126170.0000000,126100.0000000,126120.0000000,1087
SPFB.RTS,1,20200826,161700,126120.0000000,126150.0000000,126070.0000000,126120.0000000,564
SPFB.RTS,1,20200826,161800,126120.0000000,126160.0000000,126110.0000000,126140.0000000,400
SPFB.RTS,1,20200826,161900,126130.0000000,126150.0000000,126080.0000000,126100.0000000,451
SPFB.RTS,1,20200826,162000,126110.0000000,126140.0000000,126070.0000000,126070.0000000,376
SPFB.RTS,1,20200826,162100,126070.0000000,126080.0000000,125950.0000000,125980.0000000,1254
SPFB.RTS,1,20200826,162200,125980.0000000,125990.0000000,125830.0000000,125890.0000000,2189
SPFB.RTS,1,20200826,162300,125890.0000000,125930.0000000,125860.0000000,125870.0000000,1030
SPFB.RTS,1,20200826,162400,125880.0000000,125980.0000000,125870.0000000,125940.0000000,439
SPFB.RTS,1,20200826,162500,125940.0000000,125940.0000000,125830.0000000,125830.0000000,937
SPFB.RTS,1,20200826,162600,125840.0000000,125920.0000000,125820.0000000,125880.0000000,881
SPFB.RTS,1,20200826,162700,125890.0000000,125940.0000000,125820.0000000,125920.0000000,825
SPFB.RTS,1,20200826,162800,125910.0000000,125910.0000000,125830.0000000,125840.0000000,527
SPFB.RTS,1,20200826,162900,125840.0000000,125910.0000000,125840.0000000,125860.0000000,451
SPFB.RTS,1,20200826,163000,125880.0000000,125930.0000000,125830.0000000,125860.0000000,1460
SPFB.RTS,1,20200826,163100,125870.0000000,125900.0000000,125660.0000000,125760.0000000,2640
SPFB.RTS,1,20200826,163200,125760.0000000,125880.0000000,125700.0000000,125860.0000000,1651
SPFB.RTS,1,20200826,163300,125850.0000000,125910.0000000,125800.0000000,125880.0000000,722
SPFB.RTS,1,20200826,163400,125870.0000000,126010.0000000,125870.0000000,125970.0000000,1482
SPFB.RTS,1,20200826,163500,125970.0000000,126040.0000000,125960.0000000,125990.0000000,1446
SPFB.RTS,1,20200826,163600,125990.0000000,126020.0000000,125950.0000000,125980.0000000,478
SPFB.RTS,1,20200826,163700,125990.0000000,126050.0000000,125940.0000000,125990.0000000,737
SPFB.RTS,1,20200826,163800,125990.0000000,125990.0000000,125910.0000000,125910.0000000,344
SPFB.RTS,1,20200826,163900,125900.0000000,125920.0000000,125860.0000000,125900.0000000,532
SPFB.RTS,1,20200826,164000,125900.0000000,125970.0000000,125860.0000000,125950.0000000,579
SPFB.RTS,1,20200826,164100,125950.0000000,126060.0000000,125950.0000000,126060.0000000,777
SPFB.RTS,1,20200826,164200,126060.0000000,126100.0000000,125990.0000000,126090.0000000,598
SPFB.RTS,1,20200826,164300,126100.0000000,126150.0000000,126080.0000000,126130.0000000,860
SPFB.RTS,1,20200826,164400,126130.0000000,126160.0000000,126090.0000000,126090.0000000,418
SPFB.RTS,1,20200826,164500,126090.0000000,126130.0000000,126020.0000000,126050.0000000,654
SPFB.RTS,1,20200826,164600,126060.0000000,126150.0000000,126060.0000000,126100.0000000,706
SPFB.RTS,1,20200826,164700,126100.0000000,126110.0000000,126000.0000000,126030.0000000,634
SPFB.RTS,1,20200826,164800,126030.0000000,126070.0000000,125990.0000000,126070.0000000,403
SPFB.RTS,1,20200826,164900,126070.0000000,126080.0000000,126030.0000000,126070.0000000,382
SPFB.RTS,1,20200826,165000,126070.0000000,126110.0000000,126020.0000000,126080.0000000,314
SPFB.RTS,1,20200826,165100,126080.0000000,126180.0000000,126080.0000000,126170.0000000,782
SPFB.RTS,1,20200826,165200,126170.0000000,126210.0000000,126150.0000000,126200.0000000,1249
SPFB.RTS,1,20200826,165300,126210.0000000,126300.0000000,126200.0000000,126230.0000000,1822
SPFB.RTS,1,20200826,165400,126250.0000000,126380.0000000,126250.0000000,126350.0000000,1933
SPFB.RTS,1,20200826,165500,126360.0000000,126430.0000000,126350.0000000,126410.0000000,1860
SPFB.RTS,1,20200826,165600,126390.0000000,126500.0000000,126390.0000000,126500.0000000,1252
SPFB.RTS,1,20200826,165700,126480.0000000,126520.0000000,126420.0000000,126450.0000000,839
SPFB.RTS,1,20200826,165800,126460.0000000,126510.0000000,126440.0000000,126460.0000000,955
SPFB.RTS,1,20200826,165900,126460.0000000,126470.0000000,126400.0000000,126420.0000000,431
SPFB.RTS,1,20200826,170000,126430.0000000,126440.0000000,126330.0000000,126360.0000000,1110
SPFB.RTS,1,20200826,170100,126370.0000000,126390.0000000,126340.0000000,126360.0000000,637
SPFB.RTS,1,20200826,170200,126350.0000000,126450.0000000,126320.0000000,126390.0000000,593
SPFB.RTS,1,20200826,170300,126410.0000000,126440.0000000,126370.0000000,126380.0000000,712
SPFB.RTS,1,20200826,170400,126370.0000000,126420.0000000,126370.0000000,126400.0000000,311
SPFB.RTS,1,20200826,170500,126420.0000000,126550.0000000,126410.0000000,126550.0000000,1337
SPFB.RTS,1,20200826,170600,126550.0000000,126630.0000000,126540.0000000,126630.0000000,1164
SPFB.RTS,1,20200826,170700,126630.0000000,126670.0000000,126600.0000000,126630.0000000,1037
SPFB.RTS,1,20200826,170800,126640.0000000,126740.0000000,126630.0000000,126720.0000000,1559
SPFB.RTS,1,20200826,170900,126710.0000000,126880.0000000,126700.0000000,126850.0000000,3498
SPFB.RTS,1,20200826,171000,126850.0000000,126870.0000000,126760.0000000,126770.0000000,1711
SPFB.RTS,1,20200826,171100,126770.0000000,126800.0000000,126710.0000000,126770.0000000,1044
SPFB.RTS,1,20200826,171200,126770.0000000,126800.0000000,126730.0000000,126780.0000000,1122
SPFB.RTS,1,20200826,171300,126780.0000000,126840.0000000,126700.0000000,126720.0000000,1017
SPFB.RTS,1,20200826,171400,126710.0000000,126730.0000000,126660.0000000,126670.0000000,660
SPFB.RTS,1,20200826,171500,126680.0000000,126820.0000000,126680.0000000,126810.0000000,1137
SPFB.RTS,1,20200826,171600,126800.0000000,126820.0000000,126720.0000000,126770.0000000,803
SPFB.RTS,1,20200826,171700,126770.0000000,126880.0000000,126740.0000000,126840.0000000,1095
SPFB.RTS,1,20200826,171800,126840.0000000,126870.0000000,126750.0000000,126750.0000000,830
SPFB.RTS,1,20200826,171900,126760.0000000,126800.0000000,126730.0000000,126780.0000000,578
SPFB.RTS,1,20200826,172000,126790.0000000,126840.0000000,126760.0000000,126780.0000000,973
SPFB.RTS,1,20200826,172100,126760.0000000,126770.0000000,126660.0000000,126670.0000000,1189
SPFB.RTS,1,20200826,172200,126680.0000000,126720.0000000,126660.0000000,126680.0000000,593
SPFB.RTS,1,20200826,172300,126690.0000000,126730.0000000,126670.0000000,126730.0000000,379
SPFB.RTS,1,20200826,172400,126730.0000000,126800.0000000,126710.0000000,126800.0000000,447
SPFB.RTS,1,20200826,172500,126800.0000000,126850.0000000,126740.0000000,126760.0000000,540
SPFB.RTS,1,20200826,172600,126740.0000000,126800.0000000,126720.0000000,126800.0000000,274
SPFB.RTS,1,20200826,172700,126800.0000000,126860.0000000,126770.0000000,126830.0000000,713
SPFB.RTS,1,20200826,172800,126840.0000000,126960.0000000,126840.0000000,126900.0000000,1278
SPFB.RTS,1,20200826,172900,126890.0000000,126910.0000000,126870.0000000,126910.0000000,507
SPFB.RTS,1,20200826,173000,126900.0000000,126950.0000000,126890.0000000,126930.0000000,620
SPFB.RTS,1,20200826,173100,126930.0000000,126930.0000000,126860.0000000,126880.0000000,673
SPFB.RTS,1,20200826,173200,126880.0000000,126910.0000000,126820.0000000,126900.0000000,524
SPFB.RTS,1,20200826,173300,126900.0000000,126910.0000000,126820.0000000,126820.0000000,448
SPFB.RTS,1,20200826,173400,126830.0000000,126950.0000000,126810.0000000,126940.0000000,569
SPFB.RTS,1,20200826,173500,126940.0000000,127040.0000000,126940.0000000,126990.0000000,2264
SPFB.RTS,1,20200826,173600,126990.0000000,127110.0000000,126990.0000000,127080.0000000,1610
SPFB.RTS,1,20200826,173700,127070.0000000,127210.0000000,127050.0000000,127180.0000000,2444
SPFB.RTS,1,20200826,173800,127170.0000000,127180.0000000,127100.0000000,127150.0000000,1120
SPFB.RTS,1,20200826,173900,127160.0000000,127190.0000000,127130.0000000,127130.0000000,484
SPFB.RTS,1,20200826,174000,127140.0000000,127250.0000000,127120.0000000,127230.0000000,1543
SPFB.RTS,1,20200826,174100,127230.0000000,127280.0000000,127190.0000000,127190.0000000,2030
SPFB.RTS,1,20200826,174200,127180.0000000,127290.0000000,127180.0000000,127250.0000000,755
SPFB.RTS,1,20200826,174300,127260.0000000,127290.0000000,127190.0000000,127190.0000000,486
SPFB.RTS,1,20200826,174400,127200.0000000,127210.0000000,127150.0000000,127180.0000000,809
SPFB.RTS,1,20200826,174500,127190.0000000,127240.0000000,127190.0000000,127220.0000000,655
SPFB.RTS,1,20200826,174600,127220.0000000,127260.0000000,127180.0000000,127220.0000000,603
SPFB.RTS,1,20200826,174700,127230.0000000,127230.0000000,127120.0000000,127170.0000000,695
SPFB.RTS,1,20200826,174800,127180.0000000,127180.0000000,127150.0000000,127170.0000000,333
SPFB.RTS,1,20200826,174900,127170.0000000,127200.0000000,127130.0000000,127190.0000000,433
SPFB.RTS,1,20200826,175000,127190.0000000,127220.0000000,127070.0000000,127070.0000000,826
SPFB.RTS,1,20200826,175100,127070.0000000,127090.0000000,126950.0000000,127000.0000000,1915
SPFB.RTS,1,20200826,175200,126980.0000000,127030.0000000,126970.0000000,127020.0000000,438
SPFB.RTS,1,20200826,175300,127030.0000000,127060.0000000,127000.0000000,127030.0000000,514
SPFB.RTS,1,20200826,175400,127020.0000000,127020.0000000,126910.0000000,126930.0000000,698
SPFB.RTS,1,20200826,175500,126920.0000000,126980.0000000,126900.0000000,126950.0000000,648
SPFB.RTS,1,20200826,175600,126940.0000000,126950.0000000,126860.0000000,126880.0000000,453
SPFB.RTS,1,20200826,175700,126880.0000000,126980.0000000,126870.0000000,126970.0000000,671
SPFB.RTS,1,20200826,175800,126980.0000000,127020.0000000,126960.0000000,126970.0000000,647
SPFB.RTS,1,20200826,175900,126980.0000000,126990.0000000,126910.0000000,126930.0000000,352
SPFB.RTS,1,20200826,180000,126940.0000000,127000.0000000,126930.0000000,126950.0000000,412
SPFB.RTS,1,20200826,180100,126950.0000000,126980.0000000,126920.0000000,126950.0000000,330
SPFB.RTS,1,20200826,180200,126960.0000000,126970.0000000,126890.0000000,126950.0000000,283
SPFB.RTS,1,20200826,180300,126940.0000000,126950.0000000,126890.0000000,126890.0000000,249
SPFB.RTS,1,20200826,180400,126890.0000000,126980.0000000,126880.0000000,126910.0000000,214
SPFB.RTS,1,20200826,180500,126920.0000000,126980.0000000,126920.0000000,126980.0000000,564
SPFB.RTS,1,20200826,180600,126970.0000000,126990.0000000,126900.0000000,126920.0000000,281
SPFB.RTS,1,20200826,180700,126930.0000000,126980.0000000,126900.0000000,126970.0000000,344
SPFB.RTS,1,20200826,180800,126960.0000000,126970.0000000,126930.0000000,126940.0000000,277
SPFB.RTS,1,20200826,180900,126940.0000000,127040.0000000,126910.0000000,127020.0000000,594
SPFB.RTS,1,20200826,181000,127030.0000000,127090.0000000,127020.0000000,127080.0000000,757
SPFB.RTS,1,20200826,181100,127070.0000000,127070.0000000,126960.0000000,127000.0000000,410
SPFB.RTS,1,20200826,181200,127000.0000000,127040.0000000,126980.0000000,127030.0000000,342
SPFB.RTS,1,20200826,181300,127020.0000000,127050.0000000,126990.0000000,126990.0000000,288
SPFB.RTS,1,20200826,181400,126990.0000000,126990.0000000,126940.0000000,126950.0000000,273
SPFB.RTS,1,20200826,181500,126970.0000000,127000.0000000,126870.0000000,126910.0000000,1285
SPFB.RTS,1,20200826,181600,126920.0000000,126980.0000000,126900.0000000,126960.0000000,516
SPFB.RTS,1,20200826,181700,126950.0000000,126960.0000000,126810.0000000,126830.0000000,1172
